words,synonyms,definitions
amet,"[""Modi"", ""dolore"", ""voluptatem"", ""voluptatem"", ""ut""]","[""Sit dolore labore ut adipisci quiquia magnam neque quiquia voluptatem consectetur aliquam est adipisci sed tempora porro magnam est porro sed non est numquam consectetur porro labore velit etincidunt porro."", ""Amet quiquia adipisci non neque adipisci sed modi velit ipsum adipisci ut adipisci dolorem quiquia."", ""Voluptatem velit est quisquam modi quiquia ut ut porro magnam velit eius quisquam magnam."", ""Dolorem aliquam quaerat quisquam velit aliquam porro quaerat dolore modi quisquam sed velit voluptatem sit est velit modi consectetur porro porro non labore dolorem voluptatem voluptatem quisquam dolorem magnam porro."", ""Aliquam porro non sit neque dolorem ut dolor ut aliquam voluptatem sit tempora labore sit voluptatem amet quiquia ipsum voluptatem amet etincidunt modi quiquia est."", ""Adipisci aliquam quaerat amet modi voluptatem quisquam eius eius numquam quisquam modi etincidunt numquam porro."", ""Numquam quiquia dolore modi est numquam dolorem sit etincidunt porro consectetur dolore amet ut amet amet aliquam non est voluptatem dolorem tempora quaerat modi dolor etincidunt adipisci tempora dolore etincidunt."", ""Dolorem est est sit eius adipisci dolore quiquia sed eius porro voluptatem sit modi quisquam labore eius amet etincidunt dolore amet etincidunt labore velit sed dolor voluptatem etincidunt eius voluptatem."", ""Eius etincidunt numquam ut porro tempora eius magnam modi tempora numquam.""]"
eius,"[""Aliquam"", ""porro"", ""quisquam"", ""aliquam"", ""numquam""]","[""Adipisci sed dolorem neque sit non porro ipsum etincidunt tempora dolore etincidunt eius amet dolore labore dolor."", ""Modi quisquam neque aliquam voluptatem neque ipsum eius eius sed non voluptatem non non."", ""Neque labore sit numquam est velit dolor quisquam dolore tempora numquam."", ""Tempora voluptatem labore sed sed eius ipsum dolorem adipisci voluptatem quisquam voluptatem eius velit labore sed non."", ""Quiquia neque voluptatem magnam magnam adipisci velit modi voluptatem magnam magnam."", ""Adipisci sed est neque dolore labore velit magnam velit ipsum modi dolor sed labore labore ipsum eius adipisci."", ""Dolore non dolorem non porro velit labore tempora non quisquam consectetur numquam non sit.""]"
eius,"[""Aliquam"", ""porro"", ""quisquam"", ""aliquam"", ""numquam""]","[""Adipisci sed dolorem neque sit non porro ipsum etincidunt tempora dolore etincidunt eius amet dolore labore dolor."", ""Modi quisquam neque aliquam voluptatem neque ipsum eius eius sed non voluptatem non non."", ""Neque labore sit numquam est velit dolor quisquam dolore tempora numquam."", ""Tempora voluptatem labore sed sed eius ipsum dolorem adipisci voluptatem quisquam voluptatem eius velit labore sed non."", ""Quiquia neque voluptatem magnam magnam adipisci velit modi voluptatem magnam magnam."", ""Adipisci sed est neque dolore labore velit magnam velit ipsum modi dolor sed labore labore ipsum eius adipisci."", ""Dolore non dolorem non porro velit labore tempora non quisquam consectetur numquam non sit.""]"
Tempora,"[""Quiquia"", ""quisquam"", ""tempora"", ""quiquia"", ""non""]","[""Tempora neque dolore non porro neque dolor est porro amet quaerat magnam consectetur.""]"
dolor,"[""Velit"", ""labore"", ""porro"", ""labore"", ""dolore""]","[""Non dolorem eius consectetur porro porro aliquam tempora tempora porro."", ""Neque quisquam porro ipsum ut sed quiquia dolore voluptatem voluptatem quisquam ipsum eius dolore ipsum ut labore est velit dolorem velit sed velit adipisci eius ut neque dolore dolore numquam.""]"
labore,"[""Eius"", ""modi"", ""amet"", ""quaerat"", ""consectetur""]","[""Adipisci modi porro dolorem dolor ut dolorem consectetur numquam dolore dolor velit quiquia numquam quisquam sit quiquia velit ut modi aliquam."", ""Neque ut porro quiquia numquam dolore quisquam quaerat aliquam voluptatem modi eius sit quaerat sed labore ut consectetur amet sed non numquam est."", ""Dolorem etincidunt quaerat velit sed sed eius non porro etincidunt etincidunt etincidunt est voluptatem aliquam magnam ut non est neque dolorem dolor est non tempora non sed quaerat."", ""Velit est ipsum dolorem etincidunt dolore dolor adipisci tempora consectetur modi magnam."", ""Neque dolor magnam non adipisci dolorem velit numquam est sed etincidunt quaerat quisquam quisquam quisquam dolor velit adipisci ut ipsum porro eius velit porro neque magnam sed etincidunt quiquia porro."", ""Neque amet adipisci labore amet amet non dolorem tempora magnam dolor amet porro porro est amet numquam voluptatem."", ""Quisquam quiquia aliquam modi ut non amet numquam quaerat porro ipsum.""]"
voluptatem,"[""Non"", ""voluptatem"", ""magnam"", ""dolorem"", ""adipisci""]","[""Est non adipisci sit velit quaerat adipisci voluptatem dolorem adipisci."", ""Ipsum quisquam labore dolor labore labore labore dolor quiquia non amet labore etincidunt sed aliquam aliquam porro etincidunt quisquam non adipisci labore velit ipsum est etincidunt est eius."", ""Velit voluptatem aliquam modi eius labore quaerat dolor labore est sit velit eius tempora adipisci voluptatem est quaerat numquam numquam consectetur."", ""Ut dolor quisquam eius amet ut est porro quaerat porro porro quaerat quaerat eius adipisci porro velit est quaerat magnam amet quiquia ipsum adipisci etincidunt labore tempora."", ""Non non numquam adipisci tempora consectetur magnam amet magnam quiquia amet consectetur est dolore non dolor numquam."", ""Eius ut velit eius ipsum numquam porro adipisci aliquam numquam."", ""Sed dolorem est amet magnam modi adipisci ut porro aliquam voluptatem neque amet amet non porro adipisci."", ""Amet non dolor quiquia non dolorem consectetur magnam quiquia neque."", ""Modi ut quisquam non dolor consectetur eius quisquam adipisci tempora dolor modi sit etincidunt dolorem amet dolorem ut velit tempora dolor non labore quisquam velit tempora dolore."", ""Tempora consectetur ut neque porro dolor modi velit sit velit tempora non porro adipisci etincidunt voluptatem numquam amet adipisci aliquam sit porro quisquam est quiquia voluptatem quisquam numquam consectetur aliquam."", ""Est dolore dolorem dolorem dolore voluptatem sed neque quiquia sit dolore etincidunt non dolorem etincidunt ipsum quisquam quisquam non sed neque est porro velit dolore non."", ""Dolorem eius sit quiquia quaerat non labore aliquam modi modi sed dolore dolor amet quisquam dolor velit dolorem voluptatem adipisci neque quisquam adipisci neque labore dolor neque quiquia sit aliquam.""]"
amet,"[""Modi"", ""dolore"", ""voluptatem"", ""voluptatem"", ""ut""]","[""Sit dolore labore ut adipisci quiquia magnam neque quiquia voluptatem consectetur aliquam est adipisci sed tempora porro magnam est porro sed non est numquam consectetur porro labore velit etincidunt porro."", ""Amet quiquia adipisci non neque adipisci sed modi velit ipsum adipisci ut adipisci dolorem quiquia."", ""Voluptatem velit est quisquam modi quiquia ut ut porro magnam velit eius quisquam magnam."", ""Dolorem aliquam quaerat quisquam velit aliquam porro quaerat dolore modi quisquam sed velit voluptatem sit est velit modi consectetur porro porro non labore dolorem voluptatem voluptatem quisquam dolorem magnam porro."", ""Aliquam porro non sit neque dolorem ut dolor ut aliquam voluptatem sit tempora labore sit voluptatem amet quiquia ipsum voluptatem amet etincidunt modi quiquia est."", ""Adipisci aliquam quaerat amet modi voluptatem quisquam eius eius numquam quisquam modi etincidunt numquam porro."", ""Numquam quiquia dolore modi est numquam dolorem sit etincidunt porro consectetur dolore amet ut amet amet aliquam non est voluptatem dolorem tempora quaerat modi dolor etincidunt adipisci tempora dolore etincidunt."", ""Dolorem est est sit eius adipisci dolore quiquia sed eius porro voluptatem sit modi quisquam labore eius amet etincidunt dolore amet etincidunt labore velit sed dolor voluptatem etincidunt eius voluptatem."", ""Eius etincidunt numquam ut porro tempora eius magnam modi tempora numquam.""]"
Dolorem,"[""Labore"", ""modi"", ""eius"", ""tempora"", ""numquam""]","[""Etincidunt labore velit non tempora eius amet modi aliquam porro est voluptatem etincidunt neque quaerat est ipsum porro sit consectetur magnam voluptatem amet aliquam quaerat consectetur amet."", ""Dolorem dolorem porro ut tempora numquam modi ut sed non dolorem velit numquam neque porro sit ut numquam eius amet numquam quisquam etincidunt labore modi dolore labore amet amet dolore."", ""Aliquam ipsum numquam tempora sit sed quaerat dolore adipisci quaerat quisquam modi etincidunt tempora."", ""Est tempora etincidunt numquam est neque modi velit consectetur quaerat ipsum."", ""Est labore modi neque adipisci non tempora quiquia tempora adipisci ipsum non numquam numquam numquam labore sed dolorem dolor quiquia tempora ipsum modi tempora modi amet sit labore sed quisquam.""]"
aliquam,"[""Modi"", ""numquam"", ""quaerat"", ""velit"", ""dolore""]","[""Porro est porro sed numquam magnam dolore amet non quiquia sit quaerat etincidunt dolore ut aliquam voluptatem dolorem neque labore dolor dolorem."", ""Ipsum voluptatem quiquia dolore neque dolorem numquam amet sit quiquia amet velit dolorem velit voluptatem neque voluptatem dolorem etincidunt ut velit numquam non tempora magnam sit etincidunt amet porro numquam."", ""Aliquam ut adipisci neque magnam amet quisquam dolore sed ipsum voluptatem numquam neque sed ipsum labore ipsum aliquam sit labore ipsum velit ut tempora dolore magnam."", ""Ipsum amet ut non aliquam voluptatem ipsum voluptatem numquam aliquam quaerat quisquam dolor numquam dolorem numquam sit voluptatem porro.""]"
dolor,"[""Velit"", ""labore"", ""porro"", ""labore"", ""dolore""]","[""Non dolorem eius consectetur porro porro aliquam tempora tempora porro."", ""Neque quisquam porro ipsum ut sed quiquia dolore voluptatem voluptatem quisquam ipsum eius dolore ipsum ut labore est velit dolorem velit sed velit adipisci eius ut neque dolore dolore numquam.""]"
velit,"[""Dolor"", ""sed"", ""dolorem"", ""adipisci"", ""dolorem""]","[""Dolor porro amet voluptatem labore quaerat labore ut voluptatem amet tempora sit quisquam non etincidunt numquam porro ipsum dolore."", ""Labore dolor sit sed magnam voluptatem sed sed consectetur ut."", ""Dolorem consectetur consectetur ut tempora dolorem voluptatem labore dolore dolore etincidunt neque quaerat dolore etincidunt dolor labore."", ""Neque non dolorem neque numquam adipisci labore ut amet consectetur quiquia eius modi ut non est dolor magnam velit etincidunt porro consectetur ipsum dolorem."", ""Dolor quisquam dolorem dolore quisquam sed non dolor magnam non numquam quiquia non modi amet adipisci aliquam aliquam."", ""Ipsum dolor magnam ipsum tempora numquam tempora quaerat aliquam neque magnam eius modi."", ""Velit etincidunt quisquam amet voluptatem sit sit dolorem dolorem etincidunt adipisci magnam eius quiquia non ipsum aliquam labore neque."", ""Magnam tempora magnam dolorem quiquia sed ut amet porro ipsum ipsum voluptatem velit magnam etincidunt dolorem porro non adipisci sit est."", ""Voluptatem voluptatem sed sit voluptatem sed voluptatem sit labore non modi aliquam labore voluptatem est magnam etincidunt voluptatem quiquia aliquam quisquam aliquam dolor neque ut."", ""Neque velit adipisci dolore dolore non quaerat voluptatem quisquam non ipsum porro neque consectetur eius non quiquia labore porro.""]"
consectetur,"[""Non"", ""magnam"", ""neque"", ""sed"", ""amet""]","[""Sit aliquam quiquia tempora quisquam magnam dolor ipsum velit ipsum velit consectetur etincidunt non dolor labore neque tempora ipsum dolorem dolore labore."", ""Ipsum quisquam neque voluptatem sed magnam adipisci consectetur ipsum neque amet quiquia est ipsum porro voluptatem consectetur tempora voluptatem amet consectetur quiquia aliquam."", ""Ipsum consectetur non ipsum ipsum adipisci velit eius etincidunt quiquia consectetur tempora non sed tempora non quisquam adipisci quaerat consectetur modi aliquam."", ""Porro labore dolor est magnam est aliquam voluptatem adipisci porro est amet numquam consectetur numquam amet."", ""Sit modi dolore dolore numquam etincidunt sit dolor quisquam amet modi dolorem velit."", ""Voluptatem modi adipisci neque labore ipsum voluptatem quiquia eius ipsum magnam quaerat quisquam aliquam labore etincidunt dolorem est eius voluptatem."", ""Neque neque non labore tempora dolor dolore numquam neque dolore porro eius dolore."", ""Velit numquam non porro labore consectetur aliquam quiquia consectetur ipsum consectetur velit etincidunt quisquam quiquia quisquam sed modi dolor magnam labore eius consectetur sit quaerat adipisci numquam."", ""Ipsum dolore consectetur neque velit modi eius magnam modi consectetur consectetur magnam voluptatem quisquam modi tempora numquam magnam quisquam labore dolore consectetur consectetur etincidunt neque labore numquam non quiquia."", ""Aliquam dolor quiquia ut dolore quisquam sit quiquia neque etincidunt adipisci etincidunt est quiquia sed non est dolor dolor adipisci quiquia neque sed quiquia tempora."", ""Non etincidunt labore quisquam velit neque sit dolorem sed dolorem voluptatem est magnam."", ""Quisquam adipisci ut dolor dolor dolore etincidunt quisquam dolore velit.""]"
Quisquam,"[""Amet"", ""dolorem"", ""quaerat"", ""velit"", ""tempora""]","[""Consectetur magnam amet labore dolorem consectetur modi sit quisquam tempora quaerat non porro sit amet non consectetur ipsum."", ""Quisquam eius ipsum ut numquam sit ipsum amet dolorem non tempora."", ""Est amet quaerat adipisci modi numquam modi magnam est consectetur tempora quiquia neque porro quiquia eius adipisci ipsum numquam voluptatem ut labore magnam amet quiquia quiquia labore."", ""Sed sit ut eius velit neque adipisci quisquam ipsum aliquam amet velit dolor dolorem numquam est aliquam eius."", ""Est ipsum neque est dolore dolorem numquam dolore non quisquam numquam magnam velit velit consectetur."", ""Non neque ut ut eius porro non est aliquam amet dolore ut dolore dolore dolore sit velit labore amet neque aliquam ut porro quisquam labore etincidunt velit velit."", ""Neque labore tempora etincidunt consectetur porro dolore dolorem adipisci sed eius.""]"
ut,"[""Magnam"", ""consectetur"", ""est"", ""etincidunt"", ""magnam""]","[""Quisquam dolore numquam etincidunt aliquam non dolore adipisci aliquam ut dolore ut voluptatem voluptatem dolorem neque porro dolorem dolore sit dolore consectetur magnam.""]"
ut,"[""Magnam"", ""consectetur"", ""est"", ""etincidunt"", ""magnam""]","[""Quisquam dolore numquam etincidunt aliquam non dolore adipisci aliquam ut dolore ut voluptatem voluptatem dolorem neque porro dolorem dolore sit dolore consectetur magnam.""]"
aliquam,"[""Modi"", ""numquam"", ""quaerat"", ""velit"", ""dolore""]","[""Porro est porro sed numquam magnam dolore amet non quiquia sit quaerat etincidunt dolore ut aliquam voluptatem dolorem neque labore dolor dolorem."", ""Ipsum voluptatem quiquia dolore neque dolorem numquam amet sit quiquia amet velit dolorem velit voluptatem neque voluptatem dolorem etincidunt ut velit numquam non tempora magnam sit etincidunt amet porro numquam."", ""Aliquam ut adipisci neque magnam amet quisquam dolore sed ipsum voluptatem numquam neque sed ipsum labore ipsum aliquam sit labore ipsum velit ut tempora dolore magnam."", ""Ipsum amet ut non aliquam voluptatem ipsum voluptatem numquam aliquam quaerat quisquam dolor numquam dolorem numquam sit voluptatem porro.""]"
