word,cos_dist,count,root_word,instances,status
astoria,0.18428,0.0454545454545454,rhapsodic,2,N
sensitivity,0.1838,0.0454545454545454,orgasmic,1,N
vestibule,0.18355,0.0454545454545454,ravished,2,N
coupé,0.18309,0.0454545454545454,rhapsodic,12,N
insidious,0.18255,0.0909090909090909,ravished,1,N
mccarty,0.18255,0.0454545454545454,rhapsodic,1,N
lucille,0.18197,0.0909090909090909,ravished,6,N
cecil,0.18196,0.0454545454545454,ravished,2,N
merton,0.18145,0.0454545454545454,rhapsodic,1,N
maurice,0.18068,0.0454545454545454,rhapsodic,1,N
feudal,0.18008,0.0454545454545454,ravished,1,N
bootlegger,0.1795,0.0454545454545454,rhapsodic,4,N
crêpe,0.17946,0.0454545454545454,rhapsodic,1,N
sprawl,0.17915,0.0454545454545454,ravished,1,X
georgian,0.17812,0.0454545454545454,ravished,1,N
olaf,0.17611,0.0454545454545454,rhapsodic,1,N
taxicab,0.17577,0.0454545454545454,rhapsodic,2,N
paintless,0.17546,0.0454545454545454,rhapsodic,1,N
moustache,0.17544,0.0454545454545454,rhapsodic,1,N
sloane,0.17494,0.0454545454545454,rhapsodic,10,N
confidentially,0.17249,0.0454545454545454,rhapsodic,1,N
midas,0.16982,0.0454545454545454,rhapsodic,1,N
eggers,0.16926,0.0454545454545454,rhapsodic,1,N
abstract,0.16875,0.0454545454545454,rhapsodic,1,N
eyebrow,0.16802,0.0454545454545454,rhapsodic,4,N
kant,0.16718,0.0454545454545454,rhapsodic,1,N
danilo,0.16695,0.0454545454545454,rhapsodic,1,N
cornice,0.16561,0.0454545454545454,rhapsodic,1,N
amorphous,0.16504,0.0454545454545454,rhapsodic,1,N
delicatessen,0.16463,0.0454545454545454,rhapsodic,1,N
